transaction_id,date,transaction_type,amount,is_inflow,payment_method,status,reference_number,description,category
TRX-005125,2020-05-13,Interest Payment,5611.9,False,Credit Card,Pending,REF-229187,Bond interest,Financial Expenses
TRX-005126,2020-05-14,Salary Payment,59747.69,False,Credit Card,Failed,REF-931493,Monthly salary payment,Labor Costs
TRX-005127,2020-05-14,Salary Payment,40745.98,False,Check,Completed,REF-271928,Overtime payment,Labor Costs
TRX-005128,2020-05-14,Utility Bill,19339.98,False,Bank Transfer,Completed,REF-326151,Gas bill,Operating Expenses
TRX-005129,2020-05-14,Service Fee,25297.89,True,Bank Transfer,Pending,REF-953955,Consulting service,Operating Expenses
TRX-005130,2020-05-14,Service Fee,83468.4,True,Cash,Pending,REF-842096,Training service,Operating Expenses
TRX-005131,2020-05-14,Customer Payment,68037.09,True,Direct Debit,Failed,REF-460489,Connection fee payment,Revenue
TRX-005132,2020-05-14,Interest Payment,19153.85,False,Cash,Pending,REF-438814,Bond interest,Financial Expenses
TRX-005133,2020-05-14,Supplier Payment,59918.69,False,Credit Card,Failed,REF-460326,Chemical supplies,Operating Expenses
TRX-005134,2020-05-14,Customer Payment,48291.18,True,Bank Transfer,Pending,REF-377768,Late payment penalty,Revenue
TRX-005135,2020-05-14,Tax Payment,53153.15,False,Check,Pending,REF-657536,Environmental tax,Taxes
TRX-005136,2020-05-14,Equipment Purchase,78009.25,False,Credit Card,Completed,REF-222104,New pump installation,Capital Expenditure
TRX-005137,2020-05-14,Equipment Purchase,25666.91,False,Check,Pending,REF-250127,New pump installation,Capital Expenditure
TRX-005138,2020-05-14,Interest Payment,32465.95,False,Direct Debit,Pending,REF-238424,Credit line interest,Financial Expenses
TRX-005139,2020-05-15,Interest Payment,80091.37,False,Cash,Pending,REF-677396,Mortgage interest,Financial Expenses
TRX-005140,2020-05-15,Customer Payment,54481.21,True,Credit Card,Completed,REF-339793,Connection fee payment,Revenue
TRX-005141,2020-05-15,Utility Bill,16961.5,False,Bank Transfer,Pending,REF-135843,Electricity bill,Operating Expenses
TRX-005142,2020-05-15,Equipment Purchase,62181.07,False,Cash,Pending,REF-534850,Monitoring system,Capital Expenditure
TRX-005143,2020-05-15,Insurance Premium,95146.91,False,Credit Card,Failed,REF-950510,Employee insurance,Insurance
TRX-005144,2020-05-15,Interest Payment,56629.44,False,Credit Card,Failed,REF-621208,Bond interest,Financial Expenses
TRX-005145,2020-05-15,Supplier Payment,82654.0,False,Check,Completed,REF-944696,Maintenance materials,Operating Expenses
TRX-005146,2020-05-15,Service Fee,56781.66,True,Credit Card,Failed,REF-957141,Consulting service,Operating Expenses
TRX-005147,2020-05-15,Insurance Premium,47441.56,False,Direct Debit,Pending,REF-415010,Property insurance,Insurance
TRX-005148,2020-05-15,Utility Bill,42768.32,False,Credit Card,Completed,REF-668225,Electricity bill,Operating Expenses
TRX-005149,2020-05-16,Equipment Purchase,548.46,False,Bank Transfer,Failed,REF-143334,Monitoring system,Capital Expenditure
TRX-005150,2020-05-16,Maintenance Cost,52754.4,False,Check,Failed,REF-183139,Facility repair,Maintenance
TRX-005151,2020-05-16,Salary Payment,93905.77,False,Credit Card,Failed,REF-837472,Monthly salary payment,Labor Costs
TRX-005152,2020-05-16,Interest Payment,8318.68,False,Check,Pending,REF-484380,Credit line interest,Financial Expenses
TRX-005153,2020-05-16,Maintenance Cost,6775.64,False,Cash,Pending,REF-749607,Facility repair,Maintenance
TRX-005154,2020-05-16,Supplier Payment,65889.0,False,Bank Transfer,Pending,REF-525502,Office supplies,Operating Expenses
TRX-005155,2020-05-16,Interest Payment,13247.64,False,Check,Failed,REF-875654,Loan interest,Financial Expenses
TRX-005156,2020-05-16,Equipment Purchase,78013.9,False,Credit Card,Pending,REF-814023,Office equipment,Capital Expenditure
TRX-005157,2020-05-16,Salary Payment,25360.95,False,Bank Transfer,Completed,REF-856348,Pension contribution,Labor Costs
TRX-005158,2020-05-16,Tax Payment,5634.68,False,Check,Pending,REF-870645,Income tax,Taxes
TRX-005159,2020-05-16,Insurance Premium,20246.15,False,Check,Failed,REF-617379,Liability insurance,Insurance
TRX-005160,2020-05-16,Tax Payment,90218.48,False,Credit Card,Pending,REF-660892,Property tax,Taxes
TRX-005161,2020-05-17,Supplier Payment,4992.54,False,Check,Pending,REF-567071,Chemical supplies,Operating Expenses
TRX-005162,2020-05-17,Service Fee,22989.09,True,Direct Debit,Completed,REF-380904,Maintenance service,Operating Expenses
TRX-005163,2020-05-17,Supplier Payment,50066.74,False,Cash,Failed,REF-582663,Equipment parts purchase,Operating Expenses
TRX-005164,2020-05-17,Customer Payment,9655.81,True,Bank Transfer,Failed,REF-553284,Deposit refund,Revenue
TRX-005165,2020-05-17,Interest Payment,60969.51,False,Credit Card,Completed,REF-747417,Bond interest,Financial Expenses
TRX-005166,2020-05-17,Insurance Premium,35104.72,False,Credit Card,Completed,REF-224946,Liability insurance,Insurance
TRX-005167,2020-05-17,Equipment Purchase,55015.9,False,Credit Card,Completed,REF-337863,Monitoring system,Capital Expenditure
TRX-005168,2020-05-17,Interest Payment,96956.18,False,Bank Transfer,Pending,REF-703297,Bond interest,Financial Expenses
TRX-005169,2020-05-17,Insurance Premium,75419.69,False,Check,Failed,REF-269371,Property insurance,Insurance
TRX-005170,2020-05-17,Equipment Purchase,34432.73,False,Check,Completed,REF-181081,Office equipment,Capital Expenditure
TRX-005171,2020-05-17,Insurance Premium,84247.55,False,Direct Debit,Completed,REF-396141,Liability insurance,Insurance
TRX-005172,2020-05-18,Interest Payment,90413.37,False,Check,Pending,REF-417408,Loan interest,Financial Expenses
TRX-005173,2020-05-18,Maintenance Cost,99492.41,False,Credit Card,Pending,REF-688553,Emergency repair,Maintenance
TRX-005174,2020-05-18,Insurance Premium,82689.91,False,Direct Debit,Completed,REF-504203,Liability insurance,Insurance
TRX-005175,2020-05-18,Supplier Payment,34648.12,False,Cash,Failed,REF-349282,Equipment parts purchase,Operating Expenses
TRX-005176,2020-05-18,Insurance Premium,17863.94,False,Direct Debit,Failed,REF-571368,Liability insurance,Insurance
TRX-005177,2020-05-19,Interest Payment,43480.9,False,Direct Debit,Completed,REF-888000,Credit line interest,Financial Expenses
TRX-005178,2020-05-19,Maintenance Cost,29776.99,False,Credit Card,Failed,REF-459250,Preventive maintenance,Maintenance
TRX-005179,2020-05-19,Interest Payment,62301.33,False,Cash,Pending,REF-272795,Mortgage interest,Financial Expenses
TRX-005180,2020-05-19,Supplier Payment,36254.13,False,Check,Pending,REF-889245,Maintenance materials,Operating Expenses
TRX-005181,2020-05-19,Tax Payment,22357.77,False,Bank Transfer,Completed,REF-743179,Property tax,Taxes
TRX-005182,2020-05-19,Utility Bill,76313.63,False,Check,Failed,REF-778716,Electricity bill,Operating Expenses
TRX-005183,2020-05-19,Salary Payment,64106.67,False,Check,Pending,REF-709413,Pension contribution,Labor Costs
TRX-005184,2020-05-19,Customer Payment,96104.77,True,Bank Transfer,Failed,REF-401025,Monthly water bill payment,Revenue
TRX-005185,2020-05-19,Service Fee,60180.61,True,Check,Pending,REF-339132,Audit service,Operating Expenses
TRX-005186,2020-05-19,Maintenance Cost,41578.45,False,Credit Card,Pending,REF-500496,Facility repair,Maintenance
TRX-005187,2020-05-19,Maintenance Cost,12676.49,False,Cash,Completed,REF-134658,Facility repair,Maintenance
TRX-005188,2020-05-19,Insurance Premium,41317.88,False,Credit Card,Completed,REF-724356,Property insurance,Insurance
TRX-005189,2020-05-19,Maintenance Cost,71811.46,False,Bank Transfer,Completed,REF-811741,Preventive maintenance,Maintenance
TRX-005190,2020-05-19,Utility Bill,14916.02,False,Bank Transfer,Failed,REF-219169,Phone service,Operating Expenses
TRX-005191,2020-05-19,Salary Payment,18516.23,False,Direct Debit,Pending,REF-169031,Bonus payment,Labor Costs
TRX-005192,2020-05-20,Equipment Purchase,96004.16,False,Direct Debit,Failed,REF-926235,New pump installation,Capital Expenditure
TRX-005193,2020-05-20,Supplier Payment,87892.32,False,Cash,Pending,REF-231988,Chemical supplies,Operating Expenses
TRX-005194,2020-05-20,Equipment Purchase,21821.02,False,Cash,Failed,REF-872760,Safety equipment,Capital Expenditure
TRX-005195,2020-05-20,Maintenance Cost,44892.67,False,Credit Card,Completed,REF-703149,Facility repair,Maintenance
TRX-005196,2020-05-20,Equipment Purchase,83423.0,False,Cash,Pending,REF-817636,Office equipment,Capital Expenditure
TRX-005197,2020-05-20,Interest Payment,91168.22,False,Direct Debit,Completed,REF-470054,Bond interest,Financial Expenses
TRX-005198,2020-05-20,Customer Payment,86318.15,True,Credit Card,Completed,REF-552225,Connection fee payment,Revenue
TRX-005199,2020-05-20,Interest Payment,74201.21,False,Credit Card,Pending,REF-440207,Loan interest,Financial Expenses
TRX-005200,2020-05-20,Utility Bill,4366.34,False,Credit Card,Failed,REF-690104,Electricity bill,Operating Expenses
TRX-005201,2020-05-20,Customer Payment,57507.47,True,Direct Debit,Pending,REF-983348,Deposit refund,Revenue
TRX-005202,2020-05-20,Maintenance Cost,40717.27,False,Check,Completed,REF-573547,Emergency repair,Maintenance
TRX-005203,2020-05-20,Equipment Purchase,25017.01,False,Check,Pending,REF-790653,New pump installation,Capital Expenditure
TRX-005204,2020-05-21,Utility Bill,17686.01,False,Bank Transfer,Pending,REF-749323,Phone service,Operating Expenses
TRX-005205,2020-05-21,Customer Payment,59909.23,True,Direct Debit,Pending,REF-481351,Late payment penalty,Revenue
TRX-005206,2020-05-21,Utility Bill,94614.32,False,Cash,Completed,REF-420630,Gas bill,Operating Expenses
TRX-005207,2020-05-21,Service Fee,68422.6,True,Cash,Completed,REF-390640,Maintenance service,Operating Expenses
TRX-005208,2020-05-21,Insurance Premium,85381.8,False,Credit Card,Failed,REF-463603,Liability insurance,Insurance
TRX-005209,2020-05-21,Tax Payment,51387.08,False,Credit Card,Pending,REF-578856,Income tax,Taxes
TRX-005210,2020-05-21,Tax Payment,24887.19,False,Bank Transfer,Completed,REF-358236,Property tax,Taxes
TRX-005211,2020-05-21,Utility Bill,93431.95,False,Check,Pending,REF-360625,Gas bill,Operating Expenses
TRX-005212,2020-05-21,Utility Bill,5142.32,False,Direct Debit,Pending,REF-206399,Gas bill,Operating Expenses
TRX-005213,2020-05-22,Interest Payment,29382.71,False,Check,Completed,REF-764315,Credit line interest,Financial Expenses
TRX-005214,2020-05-22,Interest Payment,19168.65,False,Credit Card,Completed,REF-353469,Bond interest,Financial Expenses
TRX-005215,2020-05-22,Equipment Purchase,34749.39,False,Bank Transfer,Pending,REF-150539,Monitoring system,Capital Expenditure
TRX-005216,2020-05-22,Salary Payment,24928.96,False,Check,Completed,REF-958630,Monthly salary payment,Labor Costs
TRX-005217,2020-05-22,Supplier Payment,48798.62,False,Check,Pending,REF-440017,Office supplies,Operating Expenses
TRX-005218,2020-05-22,Insurance Premium,5508.48,False,Check,Failed,REF-832183,Property insurance,Insurance
TRX-005219,2020-05-22,Salary Payment,27410.95,False,Check,Pending,REF-512373,Bonus payment,Labor Costs
TRX-005220,2020-05-23,Insurance Premium,7961.75,False,Credit Card,Pending,REF-952505,Equipment insurance,Insurance
TRX-005221,2020-05-23,Salary Payment,85599.51,False,Check,Completed,REF-635499,Monthly salary payment,Labor Costs
TRX-005222,2020-05-23,Tax Payment,94143.89,False,Bank Transfer,Failed,REF-195559,Income tax,Taxes
TRX-005223,2020-05-23,Equipment Purchase,82247.32,False,Bank Transfer,Pending,REF-850252,Monitoring system,Capital Expenditure
TRX-005224,2020-05-23,Maintenance Cost,72949.68,False,Cash,Pending,REF-899111,Equipment maintenance,Maintenance
TRX-005225,2020-05-23,Interest Payment,61685.39,False,Bank Transfer,Pending,REF-825621,Mortgage interest,Financial Expenses
TRX-005226,2020-05-24,Supplier Payment,35858.44,False,Direct Debit,Pending,REF-936283,Chemical supplies,Operating Expenses
TRX-005227,2020-05-24,Tax Payment,17450.4,False,Credit Card,Pending,REF-529475,Income tax,Taxes
TRX-005228,2020-05-24,Service Fee,1843.2,True,Bank Transfer,Failed,REF-530458,Training service,Operating Expenses
TRX-005229,2020-05-24,Supplier Payment,84553.05,False,Cash,Failed,REF-482398,Office supplies,Operating Expenses
TRX-005230,2020-05-24,Salary Payment,23820.91,False,Bank Transfer,Completed,REF-580459,Pension contribution,Labor Costs
TRX-005231,2020-05-24,Equipment Purchase,93960.82,False,Bank Transfer,Pending,REF-261315,New pump installation,Capital Expenditure
TRX-005232,2020-05-24,Tax Payment,31507.79,False,Direct Debit,Failed,REF-947957,Sales tax,Taxes
TRX-005233,2020-05-24,Service Fee,66797.7,True,Cash,Pending,REF-582952,Consulting service,Operating Expenses
TRX-005234,2020-05-24,Utility Bill,30676.59,False,Direct Debit,Completed,REF-629726,Electricity bill,Operating Expenses
TRX-005235,2020-05-24,Insurance Premium,74541.77,False,Bank Transfer,Completed,REF-146275,Property insurance,Insurance
TRX-005236,2020-05-25,Service Fee,76552.52,True,Bank Transfer,Completed,REF-868270,Training service,Operating Expenses
TRX-005237,2020-05-25,Interest Payment,60029.58,False,Cash,Failed,REF-625165,Loan interest,Financial Expenses
TRX-005238,2020-05-25,Utility Bill,53840.9,False,Bank Transfer,Pending,REF-938072,Phone service,Operating Expenses
TRX-005239,2020-05-25,Service Fee,65678.72,True,Credit Card,Failed,REF-648408,Consulting service,Operating Expenses
TRX-005240,2020-05-25,Tax Payment,40822.41,False,Direct Debit,Failed,REF-661676,Sales tax,Taxes
TRX-005241,2020-05-25,Equipment Purchase,8950.64,False,Direct Debit,Failed,REF-147968,Safety equipment,Capital Expenditure
TRX-005242,2020-05-25,Insurance Premium,62808.28,False,Direct Debit,Pending,REF-519702,Liability insurance,Insurance
TRX-005243,2020-05-25,Salary Payment,38081.33,False,Cash,Completed,REF-112615,Pension contribution,Labor Costs
TRX-005244,2020-05-25,Interest Payment,94929.71,False,Credit Card,Completed,REF-859171,Loan interest,Financial Expenses
TRX-005245,2020-05-26,Maintenance Cost,66909.58,False,Direct Debit,Completed,REF-762986,Facility repair,Maintenance
TRX-005246,2020-05-26,Equipment Purchase,45864.33,False,Direct Debit,Pending,REF-118604,Office equipment,Capital Expenditure
TRX-005247,2020-05-26,Customer Payment,51624.93,True,Cash,Completed,REF-152131,Deposit refund,Revenue
TRX-005248,2020-05-26,Tax Payment,60405.68,False,Cash,Failed,REF-759355,Sales tax,Taxes
TRX-005249,2020-05-26,Maintenance Cost,10413.7,False,Check,Pending,REF-737077,Facility repair,Maintenance
TRX-005250,2020-05-26,Supplier Payment,41224.45,False,Check,Pending,REF-604161,Maintenance materials,Operating Expenses
TRX-005251,2020-05-26,Service Fee,56473.44,True,Direct Debit,Failed,REF-640123,Audit service,Operating Expenses
TRX-005252,2020-05-26,Supplier Payment,44999.09,False,Cash,Pending,REF-899918,Office supplies,Operating Expenses
TRX-005253,2020-05-26,Supplier Payment,89332.22,False,Direct Debit,Pending,REF-471535,Office supplies,Operating Expenses
TRX-005254,2020-05-26,Insurance Premium,4638.84,False,Check,Pending,REF-317294,Equipment insurance,Insurance
TRX-005255,2020-05-26,Supplier Payment,24969.49,False,Cash,Completed,REF-756216,Office supplies,Operating Expenses
TRX-005256,2020-05-26,Salary Payment,21029.96,False,Bank Transfer,Failed,REF-133944,Overtime payment,Labor Costs
TRX-005257,2020-05-26,Equipment Purchase,35014.05,False,Direct Debit,Pending,REF-895262,Monitoring system,Capital Expenditure
TRX-005258,2020-05-26,Interest Payment,24098.62,False,Direct Debit,Pending,REF-933200,Bond interest,Financial Expenses
TRX-005259,2020-05-26,Utility Bill,1941.01,False,Bank Transfer,Pending,REF-619180,Phone service,Operating Expenses
TRX-005260,2020-05-27,Salary Payment,59231.08,False,Direct Debit,Completed,REF-489206,Bonus payment,Labor Costs
TRX-005261,2020-05-27,Salary Payment,54795.84,False,Bank Transfer,Completed,REF-250551,Bonus payment,Labor Costs
TRX-005262,2020-05-27,Salary Payment,66512.16,False,Check,Pending,REF-453386,Bonus payment,Labor Costs
TRX-005263,2020-05-27,Customer Payment,2475.13,True,Check,Pending,REF-718506,Monthly water bill payment,Revenue
TRX-005264,2020-05-27,Customer Payment,50777.35,True,Cash,Failed,REF-677305,Connection fee payment,Revenue
TRX-005265,2020-05-27,Interest Payment,56846.05,False,Direct Debit,Failed,REF-580507,Bond interest,Financial Expenses
TRX-005266,2020-05-28,Salary Payment,51049.19,False,Check,Pending,REF-202127,Pension contribution,Labor Costs
TRX-005267,2020-05-28,Utility Bill,21534.06,False,Check,Completed,REF-651710,Gas bill,Operating Expenses
TRX-005268,2020-05-28,Customer Payment,77267.46,True,Bank Transfer,Completed,REF-708449,Monthly water bill payment,Revenue
TRX-005269,2020-05-28,Equipment Purchase,29175.86,False,Credit Card,Failed,REF-422136,Monitoring system,Capital Expenditure
TRX-005270,2020-05-28,Interest Payment,98592.99,False,Check,Completed,REF-558943,Mortgage interest,Financial Expenses
TRX-005271,2020-05-28,Maintenance Cost,31477.78,False,Direct Debit,Pending,REF-260016,Emergency repair,Maintenance
TRX-005272,2020-05-28,Equipment Purchase,69349.39,False,Bank Transfer,Failed,REF-735054,Office equipment,Capital Expenditure
TRX-005273,2020-05-28,Equipment Purchase,15760.55,False,Credit Card,Pending,REF-915780,Safety equipment,Capital Expenditure
TRX-005274,2020-05-28,Customer Payment,63220.45,True,Bank Transfer,Completed,REF-233583,Connection fee payment,Revenue
TRX-005275,2020-05-28,Utility Bill,3831.76,False,Check,Completed,REF-490364,Phone service,Operating Expenses
TRX-005276,2020-05-28,Interest Payment,74381.45,False,Bank Transfer,Completed,REF-476885,Loan interest,Financial Expenses
TRX-005277,2020-05-28,Tax Payment,65963.59,False,Cash,Failed,REF-145591,Sales tax,Taxes
